path,prob_normal,prob_hentai,prob_porn,prob_sexy,prob_anime,true_label,hentai_prob,porn_prob,hentai_oof,porn_oof,nsfw_max_raw,nsfw_max_oof
data\normal\normal_11_0402.jpg,0.995,0.0004609,0.002111,0.0009494,0.001307,normal,0.0004609,0.002111,0.00043402777777777775,0.0025906735751295338,0.002111,0.0025906735751295338
data\normal\normal_11_0403.jpg,0.9487,0.000268,0.00988,0.03995,0.001066,normal,0.000268,0.00988,0.00043402777777777775,0.011811023622047244,0.00988,0.011811023622047244
data\normal\normal_11_0405.jpg,0.9995,1e-06,5.245e-05,0.0003805,1.305e-05,normal,1e-06,5.245e-05,0.0,0.0,5.245e-05,0.0
data\normal\normal_11_0406.jpg,0.998,3.7e-05,5.9e-05,0.001362,0.0003405,normal,3.7e-05,5.9e-05,0.0,0.0,5.9e-05,0.0
data\normal\normal_11_0407.jpg,0.7705,0.004414,0.0934,0.1285,0.003223,normal,0.004414,0.0934,0.0012055455093429777,0.2102803738317757,0.0934,0.2102803738317757
data\normal\normal_11_0408.jpg,0.9985,2.915e-05,0.0007396,0.0006557,8.756e-05,normal,2.915e-05,0.0007396,0.0,0.001953125,0.0007396,0.001953125
data\normal\normal_11_0409.jpg,1.0,0.0,1e-07,3.04e-06,2e-07,normal,0.0,1e-07,0.0,0.0,1e-07,0.0
data\normal\normal_11_0410.jpg,1.0,6e-08,2.15e-06,5.23e-05,9e-07,normal,6e-08,2.15e-06,0.0,0.0,2.15e-06,0.0
data\normal\normal_11_0411.jpg,0.5205,0.0661,0.06006,0.3257,0.02756,normal,0.0661,0.06006,0.08695652173913043,0.07476635514018691,0.0661,0.08695652173913043
data\normal\normal_11_0412.jpg,0.9365,0.00212,0.00147,0.007607,0.05212,normal,0.00212,0.00147,0.00027240533914464724,0.0024390243902439024,0.00212,0.0024390243902439024
data\normal\normal_11_0413.jpg,1.0,1.7e-06,3.13e-05,6.06e-05,3.06e-05,normal,1.7e-06,3.13e-05,0.0,0.0,3.13e-05,0.0
data\normal\normal_11_0414.jpg,0.63,0.001953,0.013245,0.3447,0.01046,normal,0.001953,0.013245,0.0007564296520423601,0.01909307875894988,0.013245,0.01909307875894988
data\normal\normal_11_0415.jpg,0.9966,3.18e-05,0.002306,0.000976,0.0001711,normal,3.18e-05,0.002306,0.0,0.0033594624860022394,0.002306,0.0033594624860022394
data\normal\normal_11_0416.jpg,0.999,1.425e-05,0.00011295,0.000681,7.176e-05,normal,1.425e-05,0.00011295,0.0,0.0,0.00011295,0.0
data\normal\normal_11_0417.jpg,0.951,0.000456,0.0003657,0.04773,0.0003443,normal,0.000456,0.0003657,0.00043402777777777775,0.0,0.000456,0.00043402777777777775
data\normal\normal_11_0418.jpg,0.998,0.0001316,0.000867,0.0004275,0.0002928,normal,0.0001316,0.000867,0.0,0.0012391573729863693,0.000867,0.0012391573729863693
data\normal\normal_11_0419.jpg,1.0,2.4e-07,2.26e-06,1.56e-05,1.5e-06,normal,2.4e-07,2.26e-06,0.0,0.0,2.26e-06,0.0
data\normal\normal_11_0420.jpg,0.927,0.006123,0.01912,0.02327,0.02492,normal,0.006123,0.01912,0.0017964071856287425,0.01788617886178862,0.01912,0.01788617886178862
data\normal\normal_11_0421.jpg,0.676,0.02643,0.09766,0.1721,0.02824,normal,0.02643,0.09766,0.010652463382157125,0.20588235294117646,0.09766,0.20588235294117646
data\normal\normal_11_0422.jpg,0.9985,7.94e-05,0.0004065,0.000623,0.000267,normal,7.94e-05,0.0004065,0.0,0.0,0.0004065,0.0
data\normal\normal_11_0423.jpg,0.9995,1.68e-05,0.0001684,7.826e-05,0.0003016,normal,1.68e-05,0.0001684,0.0,0.0,0.0001684,0.0
data\normal\normal_11_0424.jpg,0.992,6.76e-05,0.0003898,0.006603,0.000747,normal,6.76e-05,0.0003898,0.0,0.0,0.0003898,0.0
data\normal\normal_11_0425.jpg,1.0,3e-07,1.43e-06,3.3e-06,2.9e-06,normal,3e-07,1.43e-06,0.0,0.0,1.43e-06,0.0
data\normal\normal_11_0426.jpg,0.8555,0.03,0.04892,0.02086,0.04483,normal,0.03,0.04892,0.013513513513513514,0.06103286384976525,0.04892,0.06103286384976525
data\normal\normal_11_0427.jpg,0.9995,2.205e-05,8.58e-05,0.0002302,0.0002347,normal,2.205e-05,8.58e-05,0.0,0.0,8.58e-05,0.0
data\normal\normal_11_0428.jpg,1.0,3.6e-07,2.7e-06,3.13e-05,2.6e-06,normal,3.6e-07,2.7e-06,0.0,0.0,2.7e-06,0.0
data\normal\normal_11_0429.jpg,0.9976,6.8e-06,0.0001033,0.001947,0.000245,normal,6.8e-06,0.0001033,0.0,0.0,0.0001033,0.0
data\normal\normal_11_0430.jpg,1.0,1.3e-06,2.97e-05,3.475e-05,3.2e-06,normal,1.3e-06,2.97e-05,0.0,0.0,2.97e-05,0.0
data\normal\normal_11_0431.jpg,0.9297,0.0003185,0.006374,0.0632,0.000577,normal,0.0003185,0.006374,0.00043591979075850045,0.007142857142857143,0.006374,0.007142857142857143
data\normal\normal_11_0432.jpg,0.97,0.000293,0.001044,0.0269,0.001403,normal,0.000293,0.001044,0.00027240533914464724,0.0024390243902439024,0.001044,0.0024390243902439024
data\normal\normal_11_0433.jpg,0.9985,3.2e-05,0.00011003,0.0008035,0.000376,normal,3.2e-05,0.00011003,0.0,0.0,0.00011003,0.0
data\normal\normal_11_0434.jpg,0.8555,0.00797,0.00447,0.00733,0.1246,normal,0.00797,0.00447,0.007974481658692184,0.006309148264984227,0.00797,0.007974481658692184
data\normal\normal_11_0435.jpg,1.0,1.186e-05,5.67e-05,9.16e-05,3.177e-05,normal,1.186e-05,5.67e-05,0.0,0.0,5.67e-05,0.0
data\normal\normal_11_0436.jpg,0.9985,7.93e-05,0.0004678,0.0006223,0.000124,normal,7.93e-05,0.0004678,0.0,0.0,0.0004678,0.0
data\normal\normal_11_0437.jpg,1.0,6.6e-07,5.037e-05,5.394e-05,4.1e-06,normal,6.6e-07,5.037e-05,0.0,0.0,5.037e-05,0.0
data\normal\normal_11_0438.jpg,0.9907,0.0007696,0.004345,0.001953,0.002329,normal,0.0007696,0.004345,0.00043402777777777775,0.005226480836236934,0.004345,0.005226480836236934
data\normal\normal_11_0439.jpg,1.0,6e-08,9.5e-07,1.13e-06,2e-07,normal,6e-08,9.5e-07,0.0,0.0,9.5e-07,0.0
data\normal\normal_11_0440.jpg,0.9985,6.056e-05,0.0009336,0.0002673,0.0001891,normal,6.056e-05,0.0009336,0.0,0.001962708537782139,0.0009336,0.001962708537782139
data\normal\normal_11_0441.jpg,1.0,7e-07,5.3e-06,5.11e-05,7.03e-06,normal,7e-07,5.3e-06,0.0,0.0,5.3e-06,0.0
data\normal\normal_11_0442.jpg,0.6445,0.02765,0.00367,0.1864,0.138,normal,0.02765,0.00367,0.017857142857142856,0.004464285714285714,0.02765,0.017857142857142856
data\normal\normal_11_0443.jpg,0.9946,5.66e-05,0.0002245,0.004696,0.000549,normal,5.66e-05,0.0002245,0.0,0.0,0.0002245,0.0
data\normal\normal_11_0445.jpg,0.9756,0.0003247,0.001601,0.0177,0.005,normal,0.0003247,0.001601,0.00043591979075850045,0.0025157232704402514,0.001601,0.0025157232704402514
data\normal\normal_11_0446.jpg,1.0,8e-07,6.6e-06,6.25e-05,3.6e-06,normal,8e-07,6.6e-06,0.0,0.0,6.6e-06,0.0
data\normal\normal_11_0447.jpg,0.992,0.000575,0.001021,0.001281,0.004955,normal,0.000575,0.001021,0.00027240533914464724,0.0024390243902439024,0.001021,0.0024390243902439024
data\normal\normal_11_0448.jpg,0.9907,0.000826,0.003895,0.002922,0.001608,normal,0.000826,0.003895,0.00043402777777777775,0.005226480836236934,0.003895,0.005226480836236934
data\normal\normal_11_0449.jpg,1.0,2e-07,9e-07,1.5e-06,6e-07,normal,2e-07,9e-07,0.0,0.0,9e-07,0.0
data\normal\normal_11_0450.jpg,1.0,0.0,6e-07,1e-06,7e-07,normal,0.0,6e-07,0.0,0.0,6e-07,0.0
data\normal\normal_11_0451.jpg,0.9966,5.8e-06,0.000263,0.002934,1.88e-05,normal,5.8e-06,0.000263,0.0,0.0,0.000263,0.0
data\normal\normal_11_0452.jpg,1.0,7.8e-06,2.97e-05,2.91e-05,6.26e-05,normal,7.8e-06,2.97e-05,0.0,0.0,2.97e-05,0.0
data\normal\normal_11_0453.jpg,0.9946,9.63e-05,0.003891,0.0011,0.0002832,normal,9.63e-05,0.003891,0.0,0.004464285714285714,0.003891,0.004464285714285714
data\normal\normal_11_0454.jpg,0.9995,9.5e-07,7.07e-05,0.000385,4.9e-06,normal,9.5e-07,7.07e-05,0.0,0.0,7.07e-05,0.0
data\normal\normal_11_0455.jpg,1.0,2.15e-06,1.29e-05,0.0001706,1.514e-05,normal,2.15e-06,1.29e-05,0.0,0.0,1.29e-05,0.0
data\normal\normal_11_0456.jpg,0.9995,6e-06,0.0003073,5.82e-05,4.566e-05,normal,6e-06,0.0003073,0.0,0.0,0.0003073,0.0
data\normal\normal_11_0457.jpg,1.0,4.2e-06,4.655e-05,0.000131,2.43e-05,normal,4.2e-06,4.655e-05,0.0,0.0,4.655e-05,0.0
data\normal\normal_11_0458.jpg,0.9595,0.0001594,0.006214,0.03357,0.0003765,normal,0.0001594,0.006214,0.0,0.004366812227074236,0.006214,0.004366812227074236
data\normal\normal_11_0459.jpg,0.957,0.0004916,0.005226,0.03687,0.000426,normal,0.0004916,0.005226,0.0,0.006309148264984227,0.005226,0.006309148264984227
data\normal\normal_11_0460.jpg,0.998,8.4e-05,0.0002701,0.0009646,0.000816,normal,8.4e-05,0.0002701,0.0,0.0,0.0002701,0.0
data\normal\normal_11_0461.jpg,1.0,3.6e-07,1.25e-06,4.3e-06,1.6e-06,normal,3.6e-07,1.25e-06,0.0,0.0,1.25e-06,0.0
data\normal\normal_11_0462.jpg,1.0,1.1e-06,2.265e-05,1.25e-05,1.02e-05,normal,1.1e-06,2.265e-05,0.0,0.0,2.265e-05,0.0
data\normal\normal_11_0463.jpg,1.0,0.0,6e-08,5e-07,6e-08,normal,0.0,6e-08,0.0,0.0,6e-08,0.0
data\normal\normal_11_0464.jpg,0.995,0.0004072,0.00098,0.00295,0.000755,normal,0.0004072,0.00098,0.0,0.0016051364365971107,0.00098,0.0016051364365971107
data\normal\normal_11_0465.jpg,0.822,0.00216,0.001528,0.002905,0.1719,normal,0.00216,0.001528,0.0006544502617801048,0.002472187886279357,0.00216,0.002472187886279357
data\normal\normal_11_0466.jpg,0.9927,0.002089,0.0008945,0.001262,0.003138,normal,0.002089,0.0008945,0.0007446016381236039,0.0008237232289950577,0.002089,0.0008237232289950577
data\normal\normal_11_0467.jpg,0.1569,0.002884,0.0327,0.804,0.0033,normal,0.002884,0.0327,0.0018148820326678765,0.02631578947368421,0.0327,0.02631578947368421
data\normal\normal_11_0468.jpg,1.0,7.57e-06,9.286e-05,4.95e-05,3.743e-05,normal,7.57e-06,9.286e-05,0.0,0.0,9.286e-05,0.0
data\normal\normal_11_0469.jpg,0.998,8.3e-06,0.0001677,0.00189,4.995e-05,normal,8.3e-06,0.0001677,0.0,0.0,0.0001677,0.0
data\normal\normal_11_0470.jpg,0.05573,0.00913,0.5635,0.3704,0.001394,normal,0.00913,0.5635,0.0058823529411764705,0.6296296296296297,0.5635,0.6296296296296297
data\normal\normal_11_0471.jpg,0.999,2.31e-05,0.0002615,0.0008597,5.05e-05,normal,2.31e-05,0.0002615,0.0,0.0,0.0002615,0.0
data\normal\normal_11_0472.jpg,0.9985,3.02e-05,0.0003612,0.000962,9.02e-05,normal,3.02e-05,0.0003612,0.0,0.0,0.0003612,0.0
data\normal\normal_11_0473.jpg,0.9893,5.07e-05,0.001436,0.00881,0.0002367,normal,5.07e-05,0.001436,0.0,0.0016051364365971107,0.001436,0.0016051364365971107
data\normal\normal_11_0474.jpg,0.99,0.0001886,0.002604,0.00677,0.0001187,normal,0.0001886,0.002604,0.00043402777777777775,0.004048582995951417,0.002604,0.004048582995951417
data\normal\normal_11_0475.jpg,0.981,0.000492,0.000802,0.01085,0.006817,normal,0.000492,0.000802,0.00027240533914464724,0.001953125,0.000802,0.001953125
data\normal\normal_11_0476.jpg,0.9995,1.645e-05,0.0001323,0.0001749,2.116e-05,normal,1.645e-05,0.0001323,0.0,0.0,0.0001323,0.0
data\normal\normal_11_0477.jpg,0.976,0.001007,0.002583,0.01675,0.003412,normal,0.001007,0.002583,0.0007564296520423601,0.004166666666666667,0.002583,0.004166666666666667
data\normal\normal_11_0478.jpg,0.9995,2.01e-05,0.0001117,0.000126,6.16e-05,normal,2.01e-05,0.0001117,0.0,0.0,0.0001117,0.0
data\normal\normal_11_0479.jpg,0.9995,4.62e-05,0.00010127,0.0002029,0.0003223,normal,4.62e-05,0.00010127,0.0,0.0,0.00010127,0.0
data\normal\normal_11_0480.jpg,0.9517,0.0007963,0.00486,0.03806,0.004456,normal,0.0007963,0.00486,0.00043252595155709344,0.004310344827586207,0.00486,0.004310344827586207
data\normal\normal_11_0481.jpg,0.999,2.503e-05,0.0001659,0.000621,0.0001149,normal,2.503e-05,0.0001659,0.0,0.0,0.0001659,0.0
data\normal\normal_11_0482.jpg,0.9434,0.0005875,0.01123,0.04388,0.001092,normal,0.0005875,0.01123,0.0,0.01788617886178862,0.01123,0.01788617886178862
data\normal\normal_11_0483.jpg,0.9995,5.7e-06,0.0002294,6.44e-05,3.63e-05,normal,5.7e-06,0.0002294,0.0,0.0,0.0002294,0.0
data\normal\normal_11_0484.jpg,0.773,1.93e-05,0.001491,0.2255,1.687e-05,normal,1.93e-05,0.001491,0.0,0.001128668171557562,0.001491,0.001128668171557562
data\normal\normal_11_0485.jpg,1.0,2.2e-06,3.207e-05,5.025e-05,1.1e-05,normal,2.2e-06,3.207e-05,0.0,0.0,3.207e-05,0.0
data\normal\normal_11_0486.jpg,0.9976,4.65e-05,0.0001634,0.001957,9.04e-05,normal,4.65e-05,0.0001634,0.0,0.0,0.0001634,0.0
data\normal\normal_11_0487.jpg,1.0,1.5e-06,2.56e-06,1.6e-05,3.225e-05,normal,1.5e-06,2.56e-06,0.0,0.0,2.56e-06,0.0
data\normal\normal_11_0488.jpg,0.989,1.15e-05,0.001245,0.00981,2.414e-05,normal,1.15e-05,0.001245,0.0,0.001128668171557562,0.001245,0.001128668171557562
data\normal\normal_11_0489.jpg,0.986,0.0007014,0.005516,0.004833,0.00294,normal,0.0007014,0.005516,0.00043402777777777775,0.0058823529411764705,0.005516,0.0058823529411764705
data\normal\normal_11_0490.jpg,0.9966,9.63e-05,0.000661,0.001672,0.00104,normal,9.63e-05,0.000661,0.0,0.001953125,0.000661,0.001953125
data\normal\normal_11_0491.jpg,1.0,4e-07,3.5e-06,2.4e-06,1.67e-06,normal,4e-07,3.5e-06,0.0,0.0,3.5e-06,0.0
data\normal\normal_11_0492.jpg,0.984,0.0001229,0.004272,0.01148,0.0002118,normal,0.0001229,0.004272,0.0,0.003302146395156852,0.004272,0.003302146395156852
data\normal\normal_11_0493.jpg,1.0,0.0,1.2e-06,7e-07,6e-08,normal,0.0,1.2e-06,0.0,0.0,1.2e-06,0.0
data\normal\normal_11_0494.jpg,0.9985,0.00011045,0.0004697,0.0001978,0.000582,normal,0.00011045,0.0004697,0.0,0.001962708537782139,0.0004697,0.001962708537782139
data\normal\normal_11_0495.jpg,0.9995,3.725e-05,0.0001473,0.0002389,6.19e-05,normal,3.725e-05,0.0001473,0.0,0.0,0.0001473,0.0
data\normal\normal_11_0496.jpg,0.997,7.534e-05,0.000427,0.00137,0.001177,normal,7.534e-05,0.000427,0.0,0.0,0.000427,0.0
data\normal\normal_11_0497.jpg,1.0,2.4e-07,4.3e-06,0.00011104,8e-07,normal,2.4e-07,4.3e-06,0.0,0.0,4.3e-06,0.0
data\normal\normal_11_0498.jpg,0.9976,1.025e-05,0.0001712,0.00225,0.0002216,normal,1.025e-05,0.0001712,0.0,0.0,0.0001712,0.0
data\normal\normal_11_0499.jpg,1.0,1.67e-06,2.17e-05,9.12e-05,3.34e-06,normal,1.67e-06,2.17e-05,0.0,0.0,2.17e-05,0.0
data\normal\normal_11_0500.jpg,1.0,3e-07,9.9e-06,5.46e-05,1.75e-05,normal,3e-07,9.9e-06,0.0,0.0,9.9e-06,0.0
data\normal\normal_12_0001.jpg,0.9663,0.0001947,0.03087,0.002073,0.0007334,normal,0.0001947,0.03087,0.0,0.026871401151631478,0.03087,0.026871401151631478
data\normal\normal_12_0002.jpg,0.9995,1.9e-06,0.0001188,0.0001614,9.9e-06,normal,1.9e-06,0.0001188,0.0,0.0,0.0001188,0.0
data\normal\normal_12_0003.jpg,0.2886,0.0852,0.3384,0.1453,0.1426,normal,0.0852,0.3384,0.11235955056179775,0.5263157894736842,0.3384,0.5263157894736842
data\normal\normal_12_0004.jpg,0.9995,5.9e-06,0.0002421,1.48e-05,3.546e-05,normal,5.9e-06,0.0002421,0.0,0.0,0.0002421,0.0
data\normal\normal_12_0005.jpg,0.991,6.676e-05,0.007298,0.0009117,0.0006137,normal,6.676e-05,0.007298,0.0,0.008130081300813009,0.007298,0.008130081300813009
data\normal\normal_12_0006.jpg,0.9976,0.0001214,0.001074,0.001087,0.0002737,normal,0.0001214,0.001074,0.0,0.0025157232704402514,0.001074,0.0025157232704402514
data\normal\normal_12_0007.jpg,0.995,4.447e-05,0.0041,0.0006604,0.0002012,normal,4.447e-05,0.0041,0.0,0.003302146395156852,0.0041,0.003302146395156852
data\normal\normal_12_0009.jpg,0.9995,1.3e-06,0.0003126,0.0001785,1.3e-06,normal,1.3e-06,0.0003126,0.0,0.0,0.0003126,0.0
data\normal\normal_12_0010.jpg,0.9956,2.82e-05,0.0001918,0.002897,0.001051,normal,2.82e-05,0.0001918,0.0,0.0,0.0001918,0.0
data\normal\normal_12_0011.jpg,1.0,3.6e-07,1.18e-05,1.836e-05,3.2e-06,normal,3.6e-07,1.18e-05,0.0,0.0,1.18e-05,0.0
data\normal\normal_12_0012.jpg,0.999,1.2e-05,0.0006223,4.5e-05,8.82e-05,normal,1.2e-05,0.0006223,0.0,0.0012391573729863693,0.0006223,0.0012391573729863693
data\normal\normal_12_0013.jpg,1.0,2e-07,0.00010055,1.65e-05,3.1e-06,normal,2e-07,0.00010055,0.0,0.0,0.00010055,0.0
data\normal\normal_12_0014.jpg,0.9756,0.000519,0.00608,0.01662,0.001114,normal,0.000519,0.00608,0.00043402777777777775,0.008130081300813009,0.00608,0.008130081300813009
data\normal\normal_12_0015.jpg,0.9907,4.05e-05,0.00826,0.0007377,8.49e-05,normal,4.05e-05,0.00826,0.0,0.007692307692307693,0.00826,0.007692307692307693
data\normal\normal_12_0017.jpg,0.952,0.004833,0.03415,0.007004,0.001952,normal,0.004833,0.03415,0.0018148820326678765,0.02631578947368421,0.03415,0.02631578947368421
data\normal\normal_12_0018.jpg,0.9976,1.89e-05,0.002193,0.0001207,9.793e-05,normal,1.89e-05,0.002193,0.0,0.003940886699507389,0.002193,0.003940886699507389
data\normal\normal_12_0019.jpg,1.0,1.1e-06,5.19e-05,9.95e-06,9.62e-05,normal,1.1e-06,5.19e-05,0.0,0.0,5.19e-05,0.0
data\normal\normal_12_0020.jpg,0.9663,0.0001125,0.03174,0.001212,0.000468,normal,0.0001125,0.03174,0.0,0.030821917808219176,0.03174,0.030821917808219176
data\normal\normal_12_0021.jpg,0.969,0.0006204,0.02113,0.002104,0.00703,normal,0.0006204,0.02113,0.00043252595155709344,0.028639618138424822,0.02113,0.028639618138424822
data\normal\normal_12_0022.jpg,0.9995,4e-07,0.000317,5.86e-05,2.5e-06,normal,4e-07,0.000317,0.0,0.0,0.000317,0.0
data\normal\normal_12_0023.jpg,0.9907,0.000102,0.007572,0.001063,0.000491,normal,0.000102,0.007572,0.0,0.005119453924914676,0.007572,0.005119453924914676
data\normal\normal_12_0025.jpg,1.0,6e-07,8.714e-05,5.36e-06,6.8e-06,normal,6e-07,8.714e-05,0.0,0.0,8.714e-05,0.0
data\normal\normal_12_0027.jpg,0.995,0.0003788,0.002623,0.0006485,0.001446,normal,0.0003788,0.002623,0.00043591979075850045,0.004166666666666667,0.002623,0.004166666666666667
data\normal\normal_12_0028.jpg,1.0,0.0,2.74e-06,1.4e-06,2e-07,normal,0.0,2.74e-06,0.0,0.0,2.74e-06,0.0
data\normal\normal_12_0030.jpg,0.936,0.000455,0.05554,0.00577,0.002388,normal,0.000455,0.05554,0.00027240533914464724,0.046413502109704644,0.05554,0.046413502109704644
data\normal\normal_12_0031.jpg,0.992,5.92e-05,0.006184,0.001355,0.0002153,normal,5.92e-05,0.006184,0.0,0.007142857142857143,0.006184,0.007142857142857143
data\normal\normal_12_0032.jpg,0.9883,0.0004864,0.007267,0.003065,0.0006595,normal,0.0004864,0.007267,0.0,0.008130081300813009,0.007267,0.008130081300813009
data\normal\normal_12_0033.jpg,0.998,2.24e-05,0.0009465,0.0003417,0.000569,normal,2.24e-05,0.0009465,0.0,0.0012391573729863693,0.0009465,0.0012391573729863693
data\normal\normal_12_0034.jpg,0.9995,1e-07,0.0001732,0.0001359,7.1e-06,normal,1e-07,0.0001732,0.0,0.0,0.0001732,0.0
data\normal\normal_12_0035.jpg,0.991,0.000261,0.0077,0.0006275,0.0002358,normal,0.000261,0.0077,0.00043252595155709344,0.004366812227074236,0.0077,0.004366812227074236
data\normal\normal_12_0036.jpg,0.9873,0.0003858,0.002285,0.003721,0.006405,normal,0.0003858,0.002285,0.00043591979075850045,0.002976190476190476,0.002285,0.002976190476190476
data\normal\normal_12_0037.jpg,0.957,0.0001359,0.04044,0.001657,0.0006704,normal,0.0001359,0.04044,0.0,0.027777777777777776,0.04044,0.027777777777777776
data\normal\normal_12_0038.jpg,0.999,1.47e-05,0.0008183,2.22e-05,9.7e-05,normal,1.47e-05,0.0008183,0.0,0.0008237232289950577,0.0008183,0.0008237232289950577
data\normal\normal_12_0039.jpg,0.9614,0.003595,0.0207,0.006187,0.00807,normal,0.003595,0.0207,0.0012055455093429777,0.02100840336134454,0.0207,0.02100840336134454
data\normal\normal_12_0040.jpg,1.0,0.0,2.223e-05,5.2e-06,6e-08,normal,0.0,2.223e-05,0.0,0.0,2.223e-05,0.0
data\normal\normal_12_0041.jpg,0.9985,2.15e-06,0.000453,0.00115,7.4e-06,normal,2.15e-06,0.000453,0.0,0.0,0.000453,0.0
data\normal\normal_12_0042.jpg,0.994,0.0001222,0.004745,0.0007625,0.0003414,normal,0.0001222,0.004745,0.0,0.00510204081632653,0.004745,0.00510204081632653
data\normal\normal_12_0043.jpg,0.99,1.4e-05,0.00921,0.0001584,0.0002027,normal,1.4e-05,0.00921,0.0,0.010948905109489052,0.00921,0.010948905109489052
data\normal\normal_12_0044.jpg,0.999,4e-06,0.0005326,5.907e-05,0.0001397,normal,4e-06,0.0005326,0.0,0.0,0.0005326,0.0
data\normal\normal_12_0045.jpg,0.998,5.054e-05,0.001187,0.0005035,5.627e-05,normal,5.054e-05,0.001187,0.0,0.0025157232704402514,0.001187,0.0025157232704402514
data\normal\normal_12_0046.jpg,0.9995,3e-06,0.0004883,3.64e-05,1.19e-05,normal,3e-06,0.0004883,0.0,0.0008237232289950577,0.0004883,0.0008237232289950577
data\normal\normal_12_0047.jpg,1.0,0.0,4.05e-06,4.3e-06,5e-07,normal,0.0,4.05e-06,0.0,0.0,4.05e-06,0.0
data\normal\normal_12_0048.jpg,0.986,0.0006475,0.006554,0.001136,0.005928,normal,0.0006475,0.006554,0.00027240533914464724,0.005119453924914676,0.006554,0.005119453924914676
data\normal\normal_12_0049.jpg,0.827,0.001683,0.1182,0.04633,0.00669,normal,0.001683,0.1182,0.0006544502617801048,0.19393939393939394,0.1182,0.19393939393939394
data\normal\normal_12_0050.jpg,0.9995,1.44e-05,0.0001267,0.0003605,9.584e-05,normal,1.44e-05,0.0001267,0.0,0.0,0.0001267,0.0
data\normal\normal_12_0051.jpg,0.993,0.0002295,0.00282,0.002455,0.001307,normal,0.0002295,0.00282,0.00043252595155709344,0.0033594624860022394,0.00282,0.0033594624860022394
data\normal\normal_12_0053.jpg,0.9985,1.025e-05,0.000278,0.001335,7.045e-05,normal,1.025e-05,0.000278,0.0,0.0,0.000278,0.0
data\normal\normal_12_0054.jpg,0.952,0.0001423,0.04443,0.003149,0.0002027,normal,0.0001423,0.04443,0.0,0.045454545454545456,0.04443,0.045454545454545456
data\normal\normal_12_0055.jpg,0.9844,3.31e-05,0.01511,0.0003006,0.0001296,normal,3.31e-05,0.01511,0.0,0.01788617886178862,0.01511,0.01788617886178862
data\normal\normal_12_0056.jpg,0.9585,0.000506,0.03568,0.005054,0.0003939,normal,0.000506,0.03568,0.00043591979075850045,0.02631578947368421,0.03568,0.02631578947368421
data\normal\normal_12_0057.jpg,0.9966,1.436e-05,0.001725,0.001478,5.05e-05,normal,1.436e-05,0.001725,0.0,0.0033594624860022394,0.001725,0.0033594624860022394
data\normal\normal_12_0058.jpg,0.9966,4.137e-05,0.002531,0.0007033,0.0002701,normal,4.137e-05,0.002531,0.0,0.0025906735751295338,0.002531,0.0025906735751295338
data\normal\normal_12_0059.jpg,0.998,5e-06,0.000616,0.001012,0.0001171,normal,5e-06,0.000616,0.0,0.001953125,0.000616,0.001953125
data\normal\normal_12_0060.jpg,0.9917,6.3e-05,0.006554,0.00149,9.006e-05,normal,6.3e-05,0.006554,0.0,0.008130081300813009,0.006554,0.008130081300813009
data\normal\normal_12_0061.jpg,0.9966,0.0001036,0.00235,0.0006227,0.0001718,normal,0.0001036,0.00235,0.0,0.0025906735751295338,0.00235,0.0025906735751295338
data\normal\normal_12_0062.jpg,1.0,3e-07,6.76e-05,1.234e-05,4.53e-06,normal,3e-07,6.76e-05,0.0,0.0,6.76e-05,0.0
data\normal\normal_12_0063.jpg,0.9995,5.07e-06,0.0002413,0.000102,2.044e-05,normal,5.07e-06,0.0002413,0.0,0.0,0.0002413,0.0
data\normal\normal_12_0064.jpg,0.996,0.0001987,0.0012245,0.001336,0.001309,normal,0.0001987,0.0012245,0.00043402777777777775,0.001128668171557562,0.0012245,0.001128668171557562
data\normal\normal_12_0065.jpg,0.9956,0.0001336,0.001229,0.002468,0.000406,normal,0.0001336,0.001229,0.0,0.0024390243902439024,0.001229,0.0024390243902439024
data\normal\normal_12_0066.jpg,0.998,2.915e-05,0.0006804,0.0008717,0.0001806,normal,2.915e-05,0.0006804,0.0,0.0012391573729863693,0.0006804,0.0012391573729863693
data\normal\normal_12_0067.jpg,0.887,0.0001702,0.04004,0.07227,0.0002213,normal,0.0001702,0.04004,0.0,0.035256410256410256,0.04004,0.035256410256410256
