user_id,post_id,total_interaction_score,post_content,post_title,category_name,user_age,action_types,interaction_time
46,26,2,Content of post 26,Post Title 26,Category B,24,like,2023-09-10 20:45:14.925321
29,21,5,Content of post 21,Post Title 21,Category A,20,comment,2022-03-17 20:45:14.925321
44,19,5,Content of post 19,Post Title 19,Category D,47,comment,2023-04-16 20:45:14.925321
59,29,1,Content of post 29,Post Title 29,Category A,19,click,2022-07-30 20:45:14.925321
136,78,4,Content of post 78,Post Title 78,Category C,34,comment,2022-07-25 20:45:14.925321
93,59,5,Content of post 59,Post Title 59,Category C,20,like,2023-02-10 20:45:14.925321
172,69,2,Content of post 69,Post Title 69,Category D,23,share,2024-05-16 20:45:14.925321
136,1,4,Content of post 1,Post Title 1,Category D,26,share,2024-06-03 20:45:14.925321
126,20,1,Content of post 20,Post Title 20,Category C,48,click,2022-10-24 20:45:14.925321
94,50,2,Content of post 50,Post Title 50,Category B,27,like,2023-03-24 20:45:14.925321
56,38,1,Content of post 38,Post Title 38,Category C,33,share,2023-02-12 20:45:14.925321
193,42,4,Content of post 42,Post Title 42,Category D,32,click,2024-09-08 20:45:14.925321
162,76,3,Content of post 76,Post Title 76,Category B,39,share,2022-11-17 20:45:14.925321
91,21,2,Content of post 21,Post Title 21,Category A,30,comment,2022-11-10 20:45:14.925321
92,12,2,Content of post 12,Post Title 12,Category D,48,click,2023-08-02 20:45:14.925321
92,41,3,Content of post 41,Post Title 41,Category C,47,click,2022-12-09 20:45:14.925321
68,70,4,Content of post 70,Post Title 70,Category A,49,like,2023-11-12 20:45:14.925321
76,3,2,Content of post 3,Post Title 3,Category B,35,share,2023-01-20 20:45:14.925321
182,78,1,Content of post 78,Post Title 78,Category B,39,click,2023-06-10 20:45:14.925321
85,98,4,Content of post 98,Post Title 98,Category B,48,click,2024-10-15 20:45:14.925321
28,26,1,Content of post 26,Post Title 26,Category D,38,comment,2023-07-05 20:45:14.925321
81,42,4,Content of post 42,Post Title 42,Category B,42,comment,2023-03-23 20:45:14.925321
123,22,2,Content of post 22,Post Title 22,Category D,28,like,2022-12-26 20:45:14.925321
199,56,5,Content of post 56,Post Title 56,Category B,27,click,2022-08-04 20:45:14.925321
25,65,1,Content of post 65,Post Title 65,Category A,39,like,2023-02-06 20:45:14.925321
130,27,4,Content of post 27,Post Title 27,Category B,21,like,2024-04-02 20:45:14.925321
54,38,3,Content of post 38,Post Title 38,Category D,42,share,2024-09-09 20:45:14.925321
62,27,5,Content of post 27,Post Title 27,Category A,36,share,2024-11-21 20:45:14.925321
10,41,3,Content of post 41,Post Title 41,Category D,40,click,2023-09-08 20:45:14.925321
31,78,5,Content of post 78,Post Title 78,Category D,43,click,2022-08-03 20:45:14.925321
107,15,2,Content of post 15,Post Title 15,Category D,33,click,2022-06-24 20:45:14.925321
9,20,4,Content of post 20,Post Title 20,Category A,41,comment,2022-03-30 20:45:14.925321
37,38,5,Content of post 38,Post Title 38,Category B,20,click,2023-12-13 20:45:14.925321
42,49,2,Content of post 49,Post Title 49,Category C,34,share,2023-08-25 20:45:14.925321
176,91,3,Content of post 91,Post Title 91,Category A,24,comment,2022-09-14 20:45:14.925321
46,87,2,Content of post 87,Post Title 87,Category B,46,click,2023-04-28 20:45:14.925321
79,1,3,Content of post 1,Post Title 1,Category A,33,click,2022-03-28 20:45:14.925321
34,87,4,Content of post 87,Post Title 87,Category C,30,share,2023-11-09 20:45:14.925321
82,93,2,Content of post 93,Post Title 93,Category A,38,like,2022-06-13 20:45:14.925321
116,67,2,Content of post 67,Post Title 67,Category B,42,comment,2024-03-25 20:45:14.925321
34,25,2,Content of post 25,Post Title 25,Category C,18,comment,2023-01-24 20:45:14.925321
128,64,3,Content of post 64,Post Title 64,Category C,49,comment,2024-10-22 20:45:14.925321
151,81,2,Content of post 81,Post Title 81,Category B,46,like,2022-04-08 20:45:14.925321
124,85,5,Content of post 85,Post Title 85,Category A,26,click,2022-03-13 20:45:14.925321
35,50,5,Content of post 50,Post Title 50,Category A,23,like,2022-09-02 20:45:14.925321
41,29,5,Content of post 29,Post Title 29,Category B,44,like,2023-04-29 20:45:14.925321
161,73,3,Content of post 73,Post Title 73,Category B,20,comment,2024-08-27 20:45:14.925321
93,3,2,Content of post 3,Post Title 3,Category A,41,share,2023-08-31 20:45:14.925321
104,74,2,Content of post 74,Post Title 74,Category A,18,share,2024-11-14 20:45:14.925321
7,70,3,Content of post 70,Post Title 70,Category C,34,click,2022-10-13 20:45:14.925321
90,52,3,Content of post 52,Post Title 52,Category D,21,click,2024-11-08 20:45:14.925321
120,88,4,Content of post 88,Post Title 88,Category D,47,comment,2023-01-08 20:45:14.925321
147,35,5,Content of post 35,Post Title 35,Category D,19,share,2022-07-18 20:45:14.925321
50,51,3,Content of post 51,Post Title 51,Category A,40,comment,2024-11-03 20:45:14.925321
175,86,5,Content of post 86,Post Title 86,Category A,34,share,2023-12-21 20:45:14.925321
10,28,1,Content of post 28,Post Title 28,Category B,43,share,2022-10-27 20:45:14.925321
132,57,2,Content of post 57,Post Title 57,Category D,26,like,2024-03-19 20:45:14.925321
113,28,5,Content of post 28,Post Title 28,Category A,25,click,2022-11-20 20:45:14.925321
4,17,2,Content of post 17,Post Title 17,Category C,19,share,2024-09-29 20:45:14.925321
57,46,1,Content of post 46,Post Title 46,Category A,18,share,2022-11-14 20:45:14.925321
96,21,1,Content of post 21,Post Title 21,Category D,48,comment,2024-08-09 20:45:14.925321
101,35,4,Content of post 35,Post Title 35,Category C,45,click,2023-10-24 20:45:14.925321
131,75,3,Content of post 75,Post Title 75,Category C,46,comment,2023-12-02 20:45:14.925321
32,70,5,Content of post 70,Post Title 70,Category C,40,like,2024-05-06 20:45:14.925321
163,52,1,Content of post 52,Post Title 52,Category D,24,click,2023-08-19 20:45:14.925321
170,60,4,Content of post 60,Post Title 60,Category B,43,click,2022-07-24 20:45:14.925321
118,24,4,Content of post 24,Post Title 24,Category C,19,click,2023-12-27 20:45:14.925321
132,33,2,Content of post 33,Post Title 33,Category C,41,click,2024-11-21 20:45:14.925321
91,10,2,Content of post 10,Post Title 10,Category B,46,comment,2023-08-06 20:45:14.925321
49,32,1,Content of post 32,Post Title 32,Category C,35,share,2023-01-24 20:45:14.925321
91,57,1,Content of post 57,Post Title 57,Category A,20,like,2024-02-11 20:45:14.925321
91,30,4,Content of post 30,Post Title 30,Category B,30,comment,2024-04-05 20:45:14.925321
124,24,1,Content of post 24,Post Title 24,Category B,21,share,2024-06-21 20:45:14.925321
160,51,5,Content of post 51,Post Title 51,Category A,47,share,2023-09-22 20:45:14.925321
181,90,5,Content of post 90,Post Title 90,Category A,45,like,2022-03-16 20:45:14.925321
134,94,4,Content of post 94,Post Title 94,Category A,34,like,2022-10-11 20:45:14.925321
184,88,5,Content of post 88,Post Title 88,Category D,22,like,2022-08-06 20:45:14.925321
200,6,4,Content of post 6,Post Title 6,Category C,38,share,2022-03-25 20:45:14.925321
187,80,3,Content of post 80,Post Title 80,Category D,32,like,2023-08-24 20:45:14.925321
141,78,3,Content of post 78,Post Title 78,Category A,38,like,2023-09-21 20:45:14.925321
101,31,1,Content of post 31,Post Title 31,Category C,27,click,2023-09-28 20:45:14.925321
90,94,5,Content of post 94,Post Title 94,Category B,46,comment,2024-01-12 20:45:14.925321
140,78,4,Content of post 78,Post Title 78,Category C,38,click,2022-11-29 20:45:14.925321
102,9,1,Content of post 9,Post Title 9,Category C,44,share,2023-02-08 20:45:14.925321
174,53,5,Content of post 53,Post Title 53,Category A,44,share,2024-11-21 20:45:14.925321
47,75,3,Content of post 75,Post Title 75,Category A,25,share,2023-02-18 20:45:14.925321
43,62,5,Content of post 62,Post Title 62,Category B,21,share,2022-06-02 20:45:14.925321
163,99,4,Content of post 99,Post Title 99,Category D,40,like,2023-08-11 20:45:14.925321
122,4,1,Content of post 4,Post Title 4,Category A,42,comment,2024-03-21 20:45:14.925321
39,16,3,Content of post 16,Post Title 16,Category C,32,click,2023-07-22 20:45:14.925321
86,55,2,Content of post 55,Post Title 55,Category D,26,comment,2022-08-22 20:45:14.925321
200,47,3,Content of post 47,Post Title 47,Category B,35,share,2024-05-26 20:45:14.925321
80,60,1,Content of post 60,Post Title 60,Category B,38,comment,2024-08-03 20:45:14.925321
36,43,2,Content of post 43,Post Title 43,Category A,41,share,2023-05-15 20:45:14.925321
195,82,2,Content of post 82,Post Title 82,Category C,42,like,2023-04-20 20:45:14.925321
152,51,3,Content of post 51,Post Title 51,Category A,25,like,2024-05-18 20:45:14.925321
198,20,2,Content of post 20,Post Title 20,Category C,39,click,2022-07-20 20:45:14.925321
195,5,4,Content of post 5,Post Title 5,Category D,36,share,2024-06-18 20:45:14.925321
129,58,1,Content of post 58,Post Title 58,Category A,28,click,2024-11-08 20:45:14.925321
134,23,2,Content of post 23,Post Title 23,Category D,34,click,2023-03-09 20:45:14.925321
46,27,2,Content of post 27,Post Title 27,Category C,40,share,2022-06-25 20:45:14.925321
183,57,4,Content of post 57,Post Title 57,Category C,44,like,2024-08-12 20:45:14.925321
129,75,2,Content of post 75,Post Title 75,Category C,22,comment,2024-10-03 20:45:14.925321
97,61,5,Content of post 61,Post Title 61,Category A,28,like,2024-11-23 20:45:14.925321
74,7,2,Content of post 7,Post Title 7,Category B,34,share,2022-07-11 20:45:14.925321
191,68,2,Content of post 68,Post Title 68,Category A,23,share,2023-05-14 20:45:14.925321
123,87,1,Content of post 87,Post Title 87,Category B,39,click,2023-09-29 20:45:14.925321
61,95,5,Content of post 95,Post Title 95,Category D,26,comment,2022-06-01 20:45:14.925321
132,95,5,Content of post 95,Post Title 95,Category D,22,like,2023-11-08 20:45:14.925321
142,79,3,Content of post 79,Post Title 79,Category A,38,like,2022-06-26 20:45:14.925321
147,70,5,Content of post 70,Post Title 70,Category C,44,like,2022-12-18 20:45:14.925321
36,91,2,Content of post 91,Post Title 91,Category A,38,comment,2024-10-09 20:45:14.925321
91,9,2,Content of post 9,Post Title 9,Category C,40,like,2024-10-21 20:45:14.925321
11,69,5,Content of post 69,Post Title 69,Category C,28,like,2024-05-27 20:45:14.925321
32,31,2,Content of post 31,Post Title 31,Category B,22,share,2023-03-23 20:45:14.926321
16,59,2,Content of post 59,Post Title 59,Category B,44,share,2024-03-24 20:45:14.926321
67,50,2,Content of post 50,Post Title 50,Category D,47,like,2022-08-19 20:45:14.926321
116,40,3,Content of post 40,Post Title 40,Category A,39,share,2023-12-18 20:45:14.926321
196,5,5,Content of post 5,Post Title 5,Category B,31,comment,2022-09-20 20:45:14.926321
120,3,5,Content of post 3,Post Title 3,Category D,47,like,2022-10-24 20:45:14.926321
20,8,2,Content of post 8,Post Title 8,Category B,37,comment,2024-01-01 20:45:14.926321
52,11,4,Content of post 11,Post Title 11,Category A,21,click,2023-06-16 20:45:14.926321
198,52,4,Content of post 52,Post Title 52,Category C,36,click,2023-05-09 20:45:14.926321
147,29,2,Content of post 29,Post Title 29,Category A,32,comment,2024-07-20 20:45:14.926321
193,26,1,Content of post 26,Post Title 26,Category B,26,share,2023-04-28 20:45:14.926321
115,35,2,Content of post 35,Post Title 35,Category B,42,share,2024-01-11 20:45:14.926321
190,56,1,Content of post 56,Post Title 56,Category C,27,click,2023-09-29 20:45:14.926321
155,15,1,Content of post 15,Post Title 15,Category B,26,comment,2024-04-02 20:45:14.926321
33,86,2,Content of post 86,Post Title 86,Category B,29,comment,2024-08-16 20:45:14.926321
131,43,4,Content of post 43,Post Title 43,Category A,43,comment,2022-12-19 20:45:14.926321
197,56,5,Content of post 56,Post Title 56,Category D,33,share,2023-06-28 20:45:14.926321
110,24,1,Content of post 24,Post Title 24,Category D,33,click,2024-04-10 20:45:14.926321
45,71,2,Content of post 71,Post Title 71,Category C,39,comment,2022-12-12 20:45:14.926321
25,1,2,Content of post 1,Post Title 1,Category C,34,comment,2024-06-29 20:45:14.926321
195,68,3,Content of post 68,Post Title 68,Category B,46,comment,2022-03-22 20:45:14.926321
11,42,3,Content of post 42,Post Title 42,Category B,35,click,2024-08-24 20:45:14.926321
186,80,1,Content of post 80,Post Title 80,Category A,29,like,2022-12-22 20:45:14.926321
27,45,3,Content of post 45,Post Title 45,Category B,39,share,2023-05-19 20:45:14.926321
80,70,3,Content of post 70,Post Title 70,Category D,22,share,2022-03-10 20:45:14.926321
49,48,5,Content of post 48,Post Title 48,Category A,38,click,2023-12-07 20:45:14.926321
161,93,4,Content of post 93,Post Title 93,Category A,50,click,2023-12-29 20:45:14.926321
139,58,1,Content of post 58,Post Title 58,Category B,40,share,2023-09-04 20:45:14.926321
58,1,3,Content of post 1,Post Title 1,Category C,20,click,2024-01-10 20:45:14.926321
133,3,5,Content of post 3,Post Title 3,Category C,33,comment,2024-04-19 20:45:14.926321
132,32,4,Content of post 32,Post Title 32,Category A,30,like,2023-09-16 20:45:14.926321
174,37,4,Content of post 37,Post Title 37,Category C,34,like,2023-06-06 20:45:14.926321
168,88,1,Content of post 88,Post Title 88,Category B,31,share,2023-11-21 20:45:14.926321
172,56,3,Content of post 56,Post Title 56,Category C,23,share,2023-02-09 20:45:14.926321
24,83,4,Content of post 83,Post Title 83,Category A,45,share,2022-05-19 20:45:14.926321
91,60,1,Content of post 60,Post Title 60,Category A,32,like,2024-02-17 20:45:14.926321
162,42,5,Content of post 42,Post Title 42,Category A,28,comment,2023-12-17 20:45:14.926321
53,67,4,Content of post 67,Post Title 67,Category A,23,click,2023-07-01 20:45:14.926321
78,55,1,Content of post 55,Post Title 55,Category D,45,click,2023-05-26 20:45:14.926321
65,17,4,Content of post 17,Post Title 17,Category C,33,comment,2022-11-28 20:45:14.926321
80,85,1,Content of post 85,Post Title 85,Category C,47,click,2022-11-23 20:45:14.926321
154,35,1,Content of post 35,Post Title 35,Category A,38,share,2022-11-23 20:45:14.926321
80,41,5,Content of post 41,Post Title 41,Category C,44,like,2024-04-08 20:45:14.926321
35,54,3,Content of post 54,Post Title 54,Category A,27,comment,2022-12-02 20:45:14.926321
75,35,2,Content of post 35,Post Title 35,Category C,35,like,2023-11-18 20:45:14.926321
117,46,5,Content of post 46,Post Title 46,Category A,45,like,2022-11-07 20:45:14.926321
186,86,1,Content of post 86,Post Title 86,Category C,32,comment,2023-09-23 20:45:14.926321
102,34,2,Content of post 34,Post Title 34,Category A,45,like,2023-03-06 20:45:14.926321
178,89,1,Content of post 89,Post Title 89,Category C,31,share,2024-08-12 20:45:14.926321
24,43,5,Content of post 43,Post Title 43,Category B,24,click,2023-09-28 20:45:14.926321
8,30,1,Content of post 30,Post Title 30,Category A,50,share,2023-03-19 20:45:14.926321
17,53,5,Content of post 53,Post Title 53,Category D,18,share,2023-12-14 20:45:14.926321
48,25,2,Content of post 25,Post Title 25,Category A,22,share,2023-01-11 20:45:14.926321
167,94,5,Content of post 94,Post Title 94,Category B,39,click,2024-08-12 20:45:14.926321
52,31,4,Content of post 31,Post Title 31,Category D,50,like,2024-11-17 20:45:14.926321
145,5,3,Content of post 5,Post Title 5,Category A,27,comment,2022-12-03 20:45:14.926321
42,26,1,Content of post 26,Post Title 26,Category D,21,comment,2023-10-29 20:45:14.926321
129,74,1,Content of post 74,Post Title 74,Category B,19,click,2024-01-30 20:45:14.926321
50,73,4,Content of post 73,Post Title 73,Category B,27,like,2024-01-29 20:45:14.926321
170,25,3,Content of post 25,Post Title 25,Category D,50,click,2024-08-07 20:45:14.926321
94,92,5,Content of post 92,Post Title 92,Category D,25,click,2024-04-15 20:45:14.926321
19,59,4,Content of post 59,Post Title 59,Category C,23,click,2023-09-19 20:45:14.926321
97,46,4,Content of post 46,Post Title 46,Category D,45,like,2023-08-13 20:45:14.926321
6,77,5,Content of post 77,Post Title 77,Category B,49,comment,2024-01-15 20:45:14.926321
161,18,1,Content of post 18,Post Title 18,Category B,41,like,2024-11-30 20:45:14.926321
82,59,5,Content of post 59,Post Title 59,Category D,43,like,2022-07-24 20:45:14.926321
100,86,3,Content of post 86,Post Title 86,Category A,34,share,2023-08-25 20:45:14.926321
133,89,5,Content of post 89,Post Title 89,Category B,19,click,2023-12-31 20:45:14.926321
177,11,4,Content of post 11,Post Title 11,Category A,45,share,2023-06-13 20:45:14.926321
91,21,4,Content of post 21,Post Title 21,Category B,23,comment,2022-07-13 20:45:14.926321
72,99,3,Content of post 99,Post Title 99,Category A,27,comment,2024-08-24 20:45:14.926321
9,97,1,Content of post 97,Post Title 97,Category B,35,click,2022-03-10 20:45:14.926321
120,95,3,Content of post 95,Post Title 95,Category B,35,like,2024-05-15 20:45:14.926321
56,2,4,Content of post 2,Post Title 2,Category C,49,comment,2024-03-24 20:45:14.926321
151,1,1,Content of post 1,Post Title 1,Category C,24,comment,2023-02-07 20:45:14.926321
15,42,3,Content of post 42,Post Title 42,Category C,22,like,2023-10-01 20:45:14.926321
124,95,4,Content of post 95,Post Title 95,Category A,37,click,2022-05-02 20:45:14.926321
9,10,2,Content of post 10,Post Title 10,Category C,39,comment,2024-01-30 20:45:14.926321
29,79,2,Content of post 79,Post Title 79,Category D,43,share,2023-12-11 20:45:14.926321
39,83,5,Content of post 83,Post Title 83,Category B,26,click,2023-12-07 20:45:14.926321
